Date,^HSI,^GSPC,^FTSE,XWD.TO,XEM.TO
2021-01-27,29297.529296875,3750.77001953125,6567.39990234375,60.2718620300293,37.6588249206543
2021-01-28,28550.76953125,3787.3798828125,6526.2001953125,61.01753616333008,37.94145965576172
2021-01-29,28283.7109375,3714.239990234375,6407.5,59.653743743896484,36.918121337890625
2021-02-01,28892.859375,3773.860107421875,6466.39990234375,60.76243591308594,38.1461296081543
2021-02-02,29248.69921875,3826.31005859375,6516.7001953125,61.2628173828125,38.43851089477539
2021-02-03,29307.4609375,3830.169921875,6507.7998046875,61.29225540161133,38.62368392944336
2021-02-04,29113.5,3871.739990234375,6503.7001953125,61.86132049560547,38.69190979003906
2021-02-05,29288.6796875,3886.830078125,6489.2998046875,61.910377502441406,38.84784698486328
2021-02-08,29319.470703125,3915.590087890625,6523.5,62.30283737182617,38.838096618652344
2021-02-09,29476.189453125,3911.22998046875,6531.60009765625,62.19491195678711,39.13048553466797
2021-02-10,30038.720703125,3909.8798828125,6524.39990234375,62.11642074584961,39.257179260253906
2021-02-11,30173.5703125,3916.3798828125,6528.7001953125,62.27340316772461,39.68600845336914
2021-02-16,30746.66015625,3932.590087890625,6748.89990234375,62.68548583984375,39.773719787597656
2021-02-17,31084.939453125,3931.330078125,6710.89990234375,62.63642883300781,39.84194564819336
2021-02-18,30595.26953125,3913.969970703125,6617.2001953125,62.30283737182617,39.218196868896484
2021-02-19,30644.73046875,3906.7099609375,6624.0,61.95943832397461,39.29616165161133
2021-02-22,30319.830078125,3876.5,6612.2001953125,61.635658264160156,38.19485855102539
2021-02-23,30632.640625,3881.3701171875,6625.89990234375,61.635658264160156,38.20460510253906
2021-02-24,29718.240234375,3925.429931640625,6659.0,61.645469665527344,37.756290435791016
2021-02-25,30074.169921875,3829.340087890625,6652.0,60.86055374145508,37.22024917602539
2021-02-26,28980.2109375,3811.14990234375,6483.39990234375,60.89979553222656,37.025333404541016
2021-03-01,29452.5703125,3901.820068359375,6588.5,61.80245590209961,37.82450866699219
2021-03-02,29095.859375,3870.2900390625,6613.7998046875,61.38056182861328,37.317710876464844
2021-03-03,29880.419921875,3819.719970703125,6675.5,60.831119537353516,37.327457427978516
2021-03-04,29236.7890625,3768.469970703125,6650.89990234375,60.15412521362305,36.51853561401367
2021-03-05,29098.2890625,3841.93994140625,6630.5,61.11565017700195,36.90837478637695
2021-03-08,28540.830078125,3821.35009765625,6719.10009765625,61.05678176879883,35.94351577758789
